Country Name,Country Code,Series Name,Series Code,2016 [YR2016]
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,62.3809509277344
Lao PDR,LAO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,24.519229888916
Lao PDR,LAO,Rule of Law: Percentile Rank,RL.PER.RNK,24.0384616851807
Lao PDR,LAO,Voice and Accountability: Percentile Rank,VA.PER.RNK,4.43349742889404
Latvia,LVA,Control of Corruption: Percentile Rank,CC.PER.RNK,67.3076934814453
Latvia,LVA,Government Effectiveness: Percentile Rank,GE.PER.RNK,78.8461532592773
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,59.523811340332
Latvia,LVA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,83.6538467407227
Latvia,LVA,Rule of Law: Percentile Rank,RL.PER.RNK,80.288459777832
Latvia,LVA,Voice and Accountability: Percentile Rank,VA.PER.RNK,74.3842391967773
Lebanon,LBN,Control of Corruption: Percentile Rank,CC.PER.RNK,13.942307472229
Lebanon,LBN,Government Effectiveness: Percentile Rank,GE.PER.RNK,35.5769233703613
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,8.09523773193359
Lebanon,LBN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,40.8653831481934
Lebanon,LBN,Rule of Law: Percentile Rank,RL.PER.RNK,18.75
Lebanon,LBN,Voice and Accountability: Percentile Rank,VA.PER.RNK,31.5270938873291
Lesotho,LSO,Control of Corruption: Percentile Rank,CC.PER.RNK,57.6923065185547
Lesotho,LSO,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.1923084259033
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.1428565979004
Lesotho,LSO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,38.461540222168
Lesotho,LSO,Rule of Law: Percentile Rank,RL.PER.RNK,47.5961532592773
Lesotho,LSO,Voice and Accountability: Percentile Rank,VA.PER.RNK,47.7832527160645
Liberia,LBR,Control of Corruption: Percentile Rank,CC.PER.RNK,26.4423084259033
Liberia,LBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.17307662963867
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25.7142848968506
Liberia,LBR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,15.865385055542
Liberia,LBR,Rule of Law: Percentile Rank,RL.PER.RNK,17.7884616851807
Liberia,LBR,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.3497543334961
Libya,LBY,Control of Corruption: Percentile Rank,CC.PER.RNK,2.88461542129517
Libya,LBY,Government Effectiveness: Percentile Rank,GE.PER.RNK,1.44230771064758
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.80952382087708
Libya,LBY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,0.480769217014313
Libya,LBY,Rule of Law: Percentile Rank,RL.PER.RNK,1.44230771064758
Libya,LBY,Voice and Accountability: Percentile Rank,VA.PER.RNK,11.822660446167
Liechtenstein,LIE,Control of Corruption: Percentile Rank,CC.PER.RNK,96.6346130371094
Liechtenstein,LIE,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.75
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,98.5714263916016
Liechtenstein,LIE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,89.4230804443359
Liechtenstein,LIE,Rule of Law: Percentile Rank,RL.PER.RNK,92.788459777832
Liechtenstein,LIE,Voice and Accountability: Percentile Rank,VA.PER.RNK,87.1921157836914
Lithuania,LTU,Control of Corruption: Percentile Rank,CC.PER.RNK,73.0769195556641
Lithuania,LTU,Government Effectiveness: Percentile Rank,GE.PER.RNK,82.211540222168
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.4285736083984
Lithuania,LTU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,84.6153869628906
Lithuania,LTU,Rule of Law: Percentile Rank,RL.PER.RNK,81.7307662963867
Lithuania,LTU,Voice and Accountability: Percentile Rank,VA.PER.RNK,76.3546829223633
Luxembourg,LUX,Control of Corruption: Percentile Rank,CC.PER.RNK,97.5961532592773
Luxembourg,LUX,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.2692337036133
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.6190490722656
Luxembourg,LUX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,93.75
Luxembourg,LUX,Rule of Law: Percentile Rank,RL.PER.RNK,93.75
Luxembourg,LUX,Voice and Accountability: Percentile Rank,VA.PER.RNK,96.5517272949219
"Macao SAR, China",MAC,Control of Corruption: Percentile Rank,CC.PER.RNK,78.3653869628906
"Macao SAR, China",MAC,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.0961532592773
"Macao SAR, China",MAC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,98.0952377319336
"Macao SAR, China",MAC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,95.6730804443359
"Macao SAR, China",MAC,Rule of Law: Percentile Rank,RL.PER.RNK,77.8846130371094
"Macao SAR, China",MAC,Voice and Accountability: Percentile Rank,VA.PER.RNK,44.3349761962891
"Macedonia, FYR",MKD,Control of Corruption: Percentile Rank,CC.PER.RNK,46.6346168518066
"Macedonia, FYR",MKD,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.25
"Macedonia, FYR",MKD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,32.3809509277344
"Macedonia, FYR",MKD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,68.2692337036133
"Macedonia, FYR",MKD,Rule of Law: Percentile Rank,RL.PER.RNK,41.8269233703613
"Macedonia, FYR",MKD,Voice and Accountability: Percentile Rank,VA.PER.RNK,38.4236450195313
Madagascar,MDG,Control of Corruption: Percentile Rank,CC.PER.RNK,16.3461532592773
Madagascar,MDG,Government Effectiveness: Percentile Rank,GE.PER.RNK,10.5769233703613
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,31.4285717010498
Madagascar,MDG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,25.9615383148193
Madagascar,MDG,Rule of Law: Percentile Rank,RL.PER.RNK,25.480770111084
Madagascar,MDG,Voice and Accountability: Percentile Rank,VA.PER.RNK,37.4384231567383
Malawi,MWI,Control of Corruption: Percentile Rank,CC.PER.RNK,24.0384616851807
Malawi,MWI,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.5961532592773
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.238094329834
Malawi,MWI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.7115383148193
Malawi,MWI,Rule of Law: Percentile Rank,RL.PER.RNK,38.461540222168
Malawi,MWI,Voice and Accountability: Percentile Rank,VA.PER.RNK,48.2758636474609
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,61.538459777832
Malaysia,MYS,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.961540222168
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50
Malaysia,MYS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,75.4807662963867
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,71.1538467407227
Malaysia,MYS,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.0049247741699
Maldives,MDV,Control of Corruption: Percentile Rank,CC.PER.RNK,28.8461532592773
Maldives,MDV,Government Effectiveness: Percentile Rank,GE.PER.RNK,40.8653831481934
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60
Maldives,MDV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,34.6153831481934
Maldives,MDV,Rule of Law: Percentile Rank,RL.PER.RNK,36.0576934814453
Maldives,MDV,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.6157627105713
Mali,MLI,Control of Corruption: Percentile Rank,CC.PER.RNK,29.8076915740967
Mali,MLI,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.865385055542
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,8.5714282989502
Mali,MLI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,28.365385055542
Mali,MLI,Rule of Law: Percentile Rank,RL.PER.RNK,22.5961532592773
Mali,MLI,Voice and Accountability: Percentile Rank,VA.PER.RNK,39.9014778137207
Malta,MLT,Control of Corruption: Percentile Rank,CC.PER.RNK,75.961540222168
Malta,MLT,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.4038467407227
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,89.523811340332
Malta,MLT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,85.0961532592773
Malta,MLT,Rule of Law: Percentile Rank,RL.PER.RNK,82.211540222168
Malta,MLT,Voice and Accountability: Percentile Rank,VA.PER.RNK,88.1773376464844
Marshall Islands,MHL,Control of Corruption: Percentile Rank,CC.PER.RNK,55.769229888916
Marshall Islands,MHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.807692527771
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.476188659668
Marshall Islands,MHL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,14.4230766296387
Marshall Islands,MHL,Rule of Law: Percentile Rank,RL.PER.RNK,50.961540222168
Marshall Islands,MHL,Voice and Accountability: Percentile Rank,VA.PER.RNK,89.6551742553711
Mauritania,MRT,Control of Corruption: Percentile Rank,CC.PER.RNK,21.634614944458
Mauritania,MRT,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.1538467407227
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.9523811340332
Mauritania,MRT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,24.0384616851807
Mauritania,MRT,Rule of Law: Percentile Rank,RL.PER.RNK,23.0769233703613
Mauritania,MRT,Voice and Accountability: Percentile Rank,VA.PER.RNK,24.630542755127
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,65.3846130371094
Mauritius,MUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.8846130371094
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,88.5714263916016
Mauritius,MUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,82.211540222168
Mauritius,MUS,Rule of Law: Percentile Rank,RL.PER.RNK,77.4038467407227
Mauritius,MUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,73.8916244506836
Mexico,MEX,Control of Corruption: Percentile Rank,CC.PER.RNK,23.0769233703613
Mexico,MEX,Government Effectiveness: Percentile Rank,GE.PER.RNK,59.6153831481934
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20
Mexico,MEX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.4230804443359
Mexico,MEX,Rule of Law: Percentile Rank,RL.PER.RNK,33.1730766296387
Mexico,MEX,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.8423652648926
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Percentile Rank,CC.PER.RNK,72.1153869628906
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,39.9038467407227
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,89.0476226806641
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,14.9038457870483
"Micronesia, Fed. Sts.",FSM,Rule of Law: Percentile Rank,RL.PER.RNK,52.8846168518066
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Percentile Rank,VA.PER.RNK,85.7142868041992
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,14.4230766296387
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,29.8076915740967
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,36.1904754638672
Moldova,MDA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50.480770111084
Moldova,MDA,Rule of Law: Percentile Rank,RL.PER.RNK,32.211540222168
Moldova,MDA,Voice and Accountability: Percentile Rank,VA.PER.RNK,45.8128089904785
Monaco,MCO,Control of Corruption: Percentile Rank,CC.PER.RNK,..
Monaco,MCO,Government Effectiveness: Percentile Rank,GE.PER.RNK,..
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,85.7142868041992
Monaco,MCO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..
Monaco,MCO,Rule of Law: Percentile Rank,RL.PER.RNK,..
Monaco,MCO,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.9064025878906
Mongolia,MNG,Control of Corruption: Percentile Rank,CC.PER.RNK,35.5769233703613
Mongolia,MNG,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.480770111084
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.3333358764648
Mongolia,MNG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,52.4038467407227
Mongolia,MNG,Rule of Law: Percentile Rank,RL.PER.RNK,46.6346168518066
Mongolia,MNG,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.0985221862793
Montenegro,MNE,Control of Corruption: Percentile Rank,CC.PER.RNK,54.3269233703613
Montenegro,MNE,Government Effectiveness: Percentile Rank,GE.PER.RNK,57.6923065185547
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50.9523811340332
Montenegro,MNE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,62.5
Montenegro,MNE,Rule of Law: Percentile Rank,RL.PER.RNK,53.3653831481934
Montenegro,MNE,Voice and Accountability: Percentile Rank,VA.PER.RNK,49.2610855102539
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,52.8846168518066
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.961540222168
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,35.7142868041992
Morocco,MAR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.1923065185547
Morocco,MAR,Rule of Law: Percentile Rank,RL.PER.RNK,49.038459777832
Morocco,MAR,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.0640392303467
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,18.269229888916
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.75
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.380952835083
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,25
Mozambique,MOZ,Rule of Law: Percentile Rank,RL.PER.RNK,15.865385055542
Mozambique,MOZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.9901466369629
Myanmar,MMR,Control of Corruption: Percentile Rank,CC.PER.RNK,30.769229888916
Myanmar,MMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.3461532592773
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,23.3333339691162
Myanmar,MMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,18.75
Myanmar,MMR,Rule of Law: Percentile Rank,RL.PER.RNK,16.8269233703613
Myanmar,MMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,24.1379318237305
Namibia,NAM,Control of Corruption: Percentile Rank,CC.PER.RNK,65.8653869628906
Namibia,NAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.0961532592773
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70
Namibia,NAM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,49.519229888916
Namibia,NAM,Rule of Law: Percentile Rank,RL.PER.RNK,64.4230804443359
Namibia,NAM,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.5024642944336
Nauru,NRU,Control of Corruption: Percentile Rank,CC.PER.RNK,37.980770111084
Nauru,NRU,Government Effectiveness: Percentile Rank,GE.PER.RNK,25
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.7619018554688
Nauru,NRU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,38.9423065185547
Nauru,NRU,Rule of Law: Percentile Rank,RL.PER.RNK,20.6730766296387
Nauru,NRU,Voice and Accountability: Percentile Rank,VA.PER.RNK,64.0394058227539
Nepal,NPL,Control of Corruption: Percentile Rank,CC.PER.RNK,23.5576915740967
Nepal,NPL,Government Effectiveness: Percentile Rank,GE.PER.RNK,19.7115383148193
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.0476188659668
Nepal,NPL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,23.5576915740967
Nepal,NPL,Rule of Law: Percentile Rank,RL.PER.RNK,19.7115383148193
Nepal,NPL,Voice and Accountability: Percentile Rank,VA.PER.RNK,38.9162559509277
Netherlands,NLD,Control of Corruption: Percentile Rank,CC.PER.RNK,94.711540222168
Netherlands,NLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.1538467407227
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.6190490722656
Netherlands,NLD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.5576934814453
Netherlands,NLD,Rule of Law: Percentile Rank,RL.PER.RNK,97.1153869628906
Netherlands,NLD,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.5221710205078
New Zealand,NZL,Control of Corruption: Percentile Rank,CC.PER.RNK,100
New Zealand,NZL,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.1153869628906
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.0476226806641
New Zealand,NZL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,99.038459777832
New Zealand,NZL,Rule of Law: Percentile Rank,RL.PER.RNK,98.0769195556641
New Zealand,NZL,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.0443344116211
Nicaragua,NIC,Control of Corruption: Percentile Rank,CC.PER.RNK,17.3076915740967
Nicaragua,NIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.0384616851807
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,39.523811340332
Nicaragua,NIC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,32.211540222168
Nicaragua,NIC,Rule of Law: Percentile Rank,RL.PER.RNK,30.2884616851807
Nicaragua,NIC,Voice and Accountability: Percentile Rank,VA.PER.RNK,30.0492610931396
Niger,NER,Control of Corruption: Percentile Rank,CC.PER.RNK,31.25
Niger,NER,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.25
Niger,NER,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,11.9047622680664
Niger,NER,Regulatory Quality: Percentile Rank,RQ.PER.RNK,26.4423084259033
Niger,NER,Rule of Law: Percentile Rank,RL.PER.RNK,29.8076915740967
Niger,NER,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.4827575683594
Nigeria,NGA,Control of Corruption: Percentile Rank,CC.PER.RNK,13.4615383148193
Nigeria,NGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.5
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.66666650772095
Nigeria,NGA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,18.269229888916
Nigeria,NGA,Rule of Law: Percentile Rank,RL.PER.RNK,13.942307472229
Nigeria,NGA,Voice and Accountability: Percentile Rank,VA.PER.RNK,35.9605903625488
Norway,NOR,Control of Corruption: Percentile Rank,CC.PER.RNK,98.0769195556641
Norway,NOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.5576934814453
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.4285736083984
Norway,NOR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,92.788459777832
Norway,NOR,Rule of Law: Percentile Rank,RL.PER.RNK,99.5192337036133
Norway,NOR,Voice and Accountability: Percentile Rank,VA.PER.RNK,100
Oman,OMN,Control of Corruption: Percentile Rank,CC.PER.RNK,66.3461532592773
Oman,OMN,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.538459777832
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.9047622680664
Oman,OMN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.5961532592773
Oman,OMN,Rule of Law: Percentile Rank,RL.PER.RNK,65.3846130371094
Oman,OMN,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.1970443725586
Pakistan,PAK,Control of Corruption: Percentile Rank,CC.PER.RNK,19.230770111084
Pakistan,PAK,Government Effectiveness: Percentile Rank,GE.PER.RNK,28.8461532592773
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.42857146263123
Pakistan,PAK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,27.4038467407227
Pakistan,PAK,Rule of Law: Percentile Rank,RL.PER.RNK,20.1923084259033
Pakistan,PAK,Voice and Accountability: Percentile Rank,VA.PER.RNK,28.5714282989502
Palau,PLW,Control of Corruption: Percentile Rank,CC.PER.RNK,37.980770111084
Palau,PLW,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.9423065185547
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.476188659668
Palau,PLW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,48.0769233703613
Palau,PLW,Rule of Law: Percentile Rank,RL.PER.RNK,62.5
Palau,PLW,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.1477813720703
Panama,PAN,Control of Corruption: Percentile Rank,CC.PER.RNK,36.0576934814453
Panama,PAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.0576934814453
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60.476188659668
Panama,PAN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.3461532592773
Panama,PAN,Rule of Law: Percentile Rank,RL.PER.RNK,56.25
Panama,PAN,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.0246276855469
Papua New Guinea,PNG,Control of Corruption: Percentile Rank,CC.PER.RNK,15.865385055542
Papua New Guinea,PNG,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.5576915740967
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.0476188659668
Papua New Guinea,PNG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,29.8076915740967
Papua New Guinea,PNG,Rule of Law: Percentile Rank,RL.PER.RNK,24.519229888916
Papua New Guinea,PNG,Voice and Accountability: Percentile Rank,VA.PER.RNK,52.709358215332
Paraguay,PRY,Control of Corruption: Percentile Rank,CC.PER.RNK,25
Paraguay,PRY,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.634614944458
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,53.3333320617676
Paraguay,PRY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.3076934814453
Paraguay,PRY,Rule of Law: Percentile Rank,RL.PER.RNK,28.8461532592773
Paraguay,PRY,Voice and Accountability: Percentile Rank,VA.PER.RNK,45.320198059082
Peru,PER,Control of Corruption: Percentile Rank,CC.PER.RNK,43.269229888916
Peru,PER,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.5576934814453
Peru,PER,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.9523811340332
Peru,PER,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.711540222168
Peru,PER,Rule of Law: Percentile Rank,RL.PER.RNK,33.6538467407227
Peru,PER,Voice and Accountability: Percentile Rank,VA.PER.RNK,55.6650238037109
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,34.1346168518066
Philippines,PHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.9230766296387
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,10
Philippines,PHL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,53.8461532592773
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,36.538459777832
Philippines,PHL,Voice and Accountability: Percentile Rank,VA.PER.RNK,50.7389144897461
Poland,POL,Control of Corruption: Percentile Rank,CC.PER.RNK,76.4423065185547
Poland,POL,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.5576934814453
Poland,POL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,63.3333320617676
Poland,POL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,79.8076934814453
Poland,POL,Rule of Law: Percentile Rank,RL.PER.RNK,74.5192337036133
Poland,POL,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.4137954711914
Portugal,PRT,Control of Corruption: Percentile Rank,CC.PER.RNK,80.7692337036133
Portugal,PRT,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.5769195556641
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,88.0952377319336
Portugal,PRT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,76.4423065185547
Portugal,PRT,Rule of Law: Percentile Rank,RL.PER.RNK,85.0961532592773
Portugal,PRT,Voice and Accountability: Percentile Rank,VA.PER.RNK,86.2068939208984
Puerto Rico,PRI,Control of Corruption: Percentile Rank,CC.PER.RNK,59.1346168518066
Puerto Rico,PRI,Government Effectiveness: Percentile Rank,GE.PER.RNK,68.2692337036133
Puerto Rico,PRI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,72.3809509277344
Puerto Rico,PRI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,79.3269195556641
Puerto Rico,PRI,Rule of Law: Percentile Rank,RL.PER.RNK,74.038459777832
Puerto Rico,PRI,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.1280784606934
Qatar,QAT,Control of Corruption: Percentile Rank,CC.PER.RNK,79.8076934814453
Qatar,QAT,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.5192337036133
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.1904754638672
Qatar,QAT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,74.038459777832
Qatar,QAT,Rule of Law: Percentile Rank,RL.PER.RNK,79.3269195556641
Qatar,QAT,Voice and Accountability: Percentile Rank,VA.PER.RNK,15.7635469436646
Romania,ROU,Control of Corruption: Percentile Rank,CC.PER.RNK,58.1730766296387
Romania,ROU,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.0769233703613
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,55.7142868041992
Romania,ROU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.6730804443359
Romania,ROU,Rule of Law: Percentile Rank,RL.PER.RNK,61.538459777832
Romania,ROU,Voice and Accountability: Percentile Rank,VA.PER.RNK,63.5467987060547
Russian Federation,RUS,Control of Corruption: Percentile Rank,CC.PER.RNK,18.75
